Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
2/16/18, 00:57:00.0,2736.75,2737.25,2736.5,2737,96,71,24,72
2/16/18, 01:00:00.0,2737,2737.5,2735.25,2737.25,1042,528,433,609
2/16/18, 01:03:00.0,2737.5,2738.25,2737.25,2738,501,258,150,351
2/16/18, 01:06:00.0,2738.25,2738.5,2738,2738,324,169,192,132
2/16/18, 01:09:00.0,2738,2738.75,2738,2738.75,700,271,245,455
2/16/18, 01:12:00.0,2738.75,2739,2738.5,2739,247,133,145,102
2/16/18, 01:15:00.0,2739,2739.25,2738.5,2738.75,915,341,503,412
2/16/18, 01:18:00.0,2738.75,2738.75,2738.5,2738.5,317,138,105,212
2/16/18, 01:21:00.0,2738.75,2739,2738.5,2739,246,104,101,145
2/16/18, 01:24:00.0,2739,2739,2738.5,2738.75,631,192,294,337
2/16/18, 01:27:00.0,2738.75,2739,2738.75,2738.75,242,73,79,163
2/16/18, 01:30:00.0,2738.75,2739.25,2738.5,2739.25,72,36,7,65
2/16/18, 01:33:00.0,2739,2739.25,2738.5,2738.5,932,267,488,444
2/16/18, 01:36:00.0,2738.5,2739,2738.5,2739,543,222,268,275
2/16/18, 01:39:00.0,2738.75,2739,2738.75,2738.75,304,136,197,107
2/16/18, 01:42:00.0,2738.75,2739,2738.25,2739,386,163,178,208
2/16/18, 01:45:00.0,2739,2739.5,2739,2739.5,430,163,112,318
2/16/18, 01:48:00.0,2739.5,2739.75,2739.25,2739.5,257,137,97,160
2/16/18, 01:51:00.0,2739.25,2739.5,2739,2739,208,123,144,64
2/16/18, 01:54:00.0,2739.25,2740,2738.75,2739.5,877,325,309,568
2/16/18, 01:57:00.0,2739.5,2739.5,2738.75,2739,481,248,291,190
2/16/18, 02:00:00.0,2739,2742,2739,2741.25,2940,1122,695,2245
2/16/18, 02:03:00.0,2741.5,2741.75,2741,2741.5,1014,589,527,487
2/16/18, 02:06:00.0,2741.5,2741.5,2739.5,2741,1373,635,856,517
2/16/18, 02:09:00.0,2741,2741.25,2740.25,2740.25,749,387,462,287
2/16/18, 02:12:00.0,2740.25,2742,2740.25,2741.5,1495,687,806,689
2/16/18, 02:15:00.0,2741.75,2741.75,2741.25,2741.25,547,297,348,199
2/16/18, 02:18:00.0,2741,2741.75,2741,2741.75,950,390,498,452
2/16/18, 02:21:00.0,2741.5,2743,2741.25,2742.5,2254,826,739,1515
2/16/18, 02:24:00.0,2742.5,2743,2741.75,2742.25,1153,455,497,656
2/16/18, 02:27:00.0,2742,2742.25,2740.25,2740.5,2207,924,1149,1058
2/16/18, 02:30:00.0,2740.25,2742.75,2740.25,2742.75,1725,708,600,1125
2/16/18, 02:33:00.0,2742.75,2744.25,2742.5,2744.25,2125,789,515,1610
2/16/18, 02:36:00.0,2744.25,2745,2744,2744.75,1717,555,783,934
2/16/18, 02:39:00.0,2744.5,2745,2744.25,2744.5,934,450,505,429
2/16/18, 02:42:00.0,2744.5,2744.75,2744,2744.5,784,330,295,489
2/16/18, 02:45:00.0,2744.5,2745,2744.25,2745,743,312,206,537
2/16/18, 02:48:00.0,2744.75,2745.75,2744.5,2745.5,2771,765,713,2058
2/16/18, 02:51:00.0,2745.5,2745.5,2744.75,2745.25,827,411,454,373
2/16/18, 02:54:00.0,2745,2745.75,2745,2745.25,1047,305,276,771
2/16/18, 02:57:00.0,2745.5,2745.5,2743,2743,1302,694,907,395
2/16/18, 03:00:00.0,2743,2744,2743,2743.5,718,350,277,441
2/16/18, 03:03:00.0,2743.25,2744,2743.25,2743.75,729,374,290,439
2/16/18, 03:06:00.0,2743.75,2744.25,2742.75,2743.25,1484,681,690,794
2/16/18, 03:09:00.0,2743,2744.5,2742.75,2743.5,860,428,315,545
2/16/18, 03:12:00.0,2743.75,2743.75,2742.75,2743,578,348,350,228
2/16/18, 03:15:00.0,2743,2743.5,2742.5,2743.25,594,298,264,330
2/16/18, 03:18:00.0,2743.25,2743.75,2743,2743.75,424,250,197,227
2/16/18, 03:21:00.0,2743.5,2744.25,2743.25,2744.25,808,437,349,459
2/16/18, 03:24:00.0,2744.25,2745,2744.25,2744.5,735,327,446,289
2/16/18, 03:27:00.0,2744.25,2745.5,2744.25,2745.25,649,310,360,289
2/16/18, 03:30:00.0,2745.25,2746.25,2745,2746,2124,516,862,1262
2/16/18, 03:33:00.0,2746,2746.5,2746,2746,1056,324,510,546
2/16/18, 03:36:00.0,2746,2746.5,2746,2746,390,144,263,127
2/16/18, 03:39:00.0,2746,2746.25,2745.25,2745.5,588,303,346,242
2/16/18, 03:42:00.0,2745.5,2746.25,2745.5,2746.25,377,171,114,263
2/16/18, 03:45:00.0,2746.25,2746.25,2745.75,2745.75,360,129,287,73
2/16/18, 03:48:00.0,2745.75,2746.25,2745.5,2745.75,460,242,198,262
2/16/18, 03:51:00.0,2746,2746.25,2745.5,2745.5,653,279,341,312
2/16/18, 03:54:00.0,2745.5,2745.5,2744,2744,1077,438,734,343
2/16/18, 03:57:00.0,2744,2744.5,2743.5,2744.25,1410,602,745,665
2/16/18, 04:00:00.0,2744.25,2745.25,2743.5,2744.5,1086,431,508,578
2/16/18, 04:03:00.0,2744.5,2745,2743.75,2743.75,807,271,482,325
2/16/18, 04:06:00.0,2744,2746.75,2743.75,2746.5,2506,969,1075,1431
2/16/18, 04:09:00.0,2746.5,2746.75,2744.75,2745.25,2246,684,1070,1176
2/16/18, 04:12:00.0,2745.25,2745.75,2744.5,2744.75,719,361,348,371
2/16/18, 04:15:00.0,2744.75,2746,2744.5,2746,780,393,368,412
2/16/18, 04:18:00.0,2745.75,2746,2744.5,2744.75,906,421,602,304
2/16/18, 04:21:00.0,2744.75,2745.5,2744,2744.25,1081,563,489,592
2/16/18, 04:24:00.0,2744.25,2745.25,2744.25,2745,356,238,197,159
2/16/18, 04:27:00.0,2744.75,2745,2744,2744,334,204,187,147
2/16/18, 04:30:00.0,2744,2744.25,2743.25,2743.25,856,361,681,175
2/16/18, 04:33:00.0,2743.25,2743.5,2741.75,2742.5,1267,703,800,467
2/16/18, 04:36:00.0,2742.25,2743,2742,2742,1785,692,758,1027
2/16/18, 04:39:00.0,2742.25,2743,2741,2741.25,1691,712,980,711
2/16/18, 04:42:00.0,2741.25,2741.75,2739.25,2740.25,1979,1064,1203,776
2/16/18, 04:45:00.0,2740.25,2740.75,2738.75,2739.5,1460,882,871,589
2/16/18, 04:48:00.0,2739.75,2740,2738.75,2739.5,1260,760,664,596
2/16/18, 04:51:00.0,2739.5,2741.25,2738.75,2741,1126,645,440,686
2/16/18, 04:54:00.0,2741,2741,2739.25,2739.25,544,408,328,216
2/16/18, 04:57:00.0,2739.25,2740.25,2739,2739.75,636,401,316,320
2/16/18, 05:00:00.0,2739.75,2740.75,2739.25,2740.75,771,499,350,421
2/16/18, 05:03:00.0,2740.75,2741.25,2738.5,2738.75,816,591,468,348
2/16/18, 05:06:00.0,2738.75,2739.75,2738.5,2739.75,379,267,183,196
2/16/18, 05:09:00.0,2739.5,2740.25,2739.25,2739.75,453,311,216,237
2/16/18, 05:12:00.0,2739.75,2740.25,2739,2739.75,655,443,292,363
2/16/18, 05:15:00.0,2739.5,2741,2739.5,2740.5,822,455,460,362
2/16/18, 05:18:00.0,2740.5,2741,2740.25,2741,328,226,155,173
2/16/18, 05:21:00.0,2741,2741.75,2740.25,2741.75,443,274,178,265
2/16/18, 05:24:00.0,2741.75,2741.75,2740.75,2741,927,437,517,410
2/16/18, 05:27:00.0,2741,2741,2740,2740.25,484,251,350,134
2/16/18, 05:30:00.0,2740.25,2740.5,2739.75,2740,800,354,527,273
2/16/18, 05:33:00.0,2739.75,2739.75,2738.5,2739,970,397,771,199
2/16/18, 05:36:00.0,2739,2739.75,2736.25,2736.25,2872,1342,2059,813
2/16/18, 05:39:00.0,2736.25,2737.5,2736.25,2737,1350,683,570,780
2/16/18, 05:42:00.0,2737,2738.5,2736.75,2738.5,1414,594,525,889
2/16/18, 05:45:00.0,2738.5,2738.5,2737,2738.25,1622,659,929,693
2/16/18, 05:48:00.0,2738.25,2738.5,2738,2738.5,921,323,437,484
2/16/18, 05:51:00.0,2738.5,2739.25,2738.5,2738.75,414,223,174,240
2/16/18, 05:54:00.0,2738.75,2740.25,2738.5,2740.25,1055,444,420,635
2/16/18, 05:57:00.0,2740,2740,2738.75,2738.75,1075,454,725,350
2/16/18, 06:00:00.0,2738.75,2739,2737.25,2737.5,1213,593,660,553
2/16/18, 06:03:00.0,2737.5,2737.75,2736.75,2737,2570,927,1530,1040
2/16/18, 06:06:00.0,2737.25,2741,2737,2740.25,2467,1172,1095,1372
2/16/18, 06:09:00.0,2740,2740.75,2739.75,2740.5,1020,538,479,541
2/16/18, 06:12:00.0,2740.5,2740.75,2740,2740.5,864,390,449,415
2/16/18, 06:15:00.0,2740.25,2740.5,2739.5,2740,584,305,293,291
2/16/18, 06:18:00.0,2740,2740.5,2739.75,2740.25,1545,718,787,758
2/16/18, 06:21:00.0,2740.25,2740.5,2739.75,2739.75,545,317,275,270
2/16/18, 06:24:00.0,2739.75,2740,2738.75,2739.25,711,376,463,248
2/16/18, 06:27:00.0,2739,2739.25,2738.5,2738.5,549,324,373,176
2/16/18, 06:30:00.0,2738.5,2740.25,2738.5,2739.75,964,489,412,552
2/16/18, 06:33:00.0,2739.75,2739.75,2739.25,2739.5,845,339,351,494
2/16/18, 06:36:00.0,2739.5,2740.75,2739.25,2740.25,1160,570,470,690
2/16/18, 06:39:00.0,2740.25,2740.75,2739.5,2740.5,901,440,399,502
2/16/18, 06:42:00.0,2740.25,2741.5,2740.25,2741.25,1033,426,356,677
2/16/18, 06:45:00.0,2741.25,2741.25,2740.25,2740.5,1118,408,622,496
2/16/18, 06:48:00.0,2740.5,2741,2740,2740,996,514,654,342
2/16/18, 06:51:00.0,2740,2740.5,2739.5,2740.5,725,353,294,431
2/16/18, 06:54:00.0,2740.5,2740.75,2740.25,2740.25,529,305,235,294
2/16/18, 06:57:00.0,2740.5,2740.75,2739.75,2740,343,184,178,165
2/16/18, 07:00:00.0,2740,2740,2737.5,2738.75,1491,808,949,542
2/16/18, 07:03:00.0,2738.75,2738.75,2737.5,2737.75,1219,493,672,547
2/16/18, 07:06:00.0,2737.75,2738.25,2737.5,2737.75,1310,544,814,496
2/16/18, 07:09:00.0,2737.75,2737.75,2737,2737.5,1130,553,633,497
2/16/18, 07:12:00.0,2737.25,2737.5,2736.25,2736.25,1800,644,908,892
2/16/18, 07:15:00.0,2736.25,2737.5,2736.25,2737,867,458,446,421
2/16/18, 07:18:00.0,2737,2738,2736.75,2737.25,969,534,426,543
2/16/18, 07:21:00.0,2737.25,2737.5,2735.5,2736,1852,878,1016,836
2/16/18, 07:24:00.0,2736.25,2736.5,2733,2733.75,3583,1614,2338,1245
2/16/18, 07:27:00.0,2733.75,2735,2732.5,2734.5,2711,1235,1419,1292
2/16/18, 07:30:00.0,2734.25,2736.25,2734.25,2735.75,3546,1831,1813,1733
2/16/18, 07:33:00.0,2736,2737,2736,2737,2892,1248,1452,1440
2/16/18, 07:36:00.0,2737,2737,2734.75,2735.5,2051,992,1286,765
2/16/18, 07:39:00.0,2735.5,2735.5,2734.25,2735,1752,905,968,784
2/16/18, 07:42:00.0,2735,2735.25,2732.5,2732.75,3178,1515,2080,1098
2/16/18, 07:45:00.0,2733,2734.25,2731.5,2734,3845,1875,1984,1861
2/16/18, 07:48:00.0,2734.25,2735,2734,2734.25,1948,891,1021,927
2/16/18, 07:51:00.0,2734.25,2734.75,2733.25,2733.25,1520,776,874,646
2/16/18, 07:54:00.0,2733.5,2733.5,2730.75,2731,4475,1971,2893,1582
2/16/18, 07:57:00.0,2730.75,2733,2730.75,2731.25,3303,1483,1831,1472
2/16/18, 08:00:00.0,2731.5,2731.75,2728.5,2729,11715,4807,6271,5444
2/16/18, 08:03:00.0,2729.25,2729.75,2726.5,2728,10452,3777,5480,4972
2/16/18, 08:06:00.0,2728,2729.75,2727.5,2728.5,4463,1692,2156,2307
2/16/18, 08:09:00.0,2728.5,2728.5,2725.75,2726.75,5631,2147,3099,2532
2/16/18, 08:12:00.0,2726.75,2727.25,2725.75,2726.25,3515,1332,1829,1686
2/16/18, 08:15:00.0,2726.25,2728,2724.5,2727.75,7273,3013,3563,3710
2/16/18, 08:18:00.0,2728,2728.5,2726.5,2727,4334,1807,2145,2189
2/16/18, 08:21:00.0,2727.25,2727.75,2725.75,2727.25,3860,1686,1565,2295
2/16/18, 08:24:00.0,2727.25,2727.5,2725.5,2725.5,4696,1896,2302,2394
2/16/18, 08:27:00.0,2725.5,2725.75,2722.25,2724,19933,6163,10675,9258
2/16/18, 08:30:00.0,2724,2730.25,2723.75,2729,42915,16640,19351,23564
2/16/18, 08:33:00.0,2729.25,2731.25,2726.25,2730.5,24867,11719,12373,12494
2/16/18, 08:36:00.0,2730.5,2734,2729.75,2733.75,18316,7691,7779,10537
2/16/18, 08:39:00.0,2733.75,2735.5,2731.25,2731.75,18345,7316,9189,9156
2/16/18, 08:42:00.0,2731.75,2734,2728.5,2729.25,16090,7490,8933,7157
2/16/18, 08:45:00.0,2729.5,2733.75,2727.25,2732.25,17333,8745,8015,9318
2/16/18, 08:48:00.0,2732.25,2735.25,2731.25,2733.75,16940,7225,7285,9655
2/16/18, 08:51:00.0,2734,2735.25,2732.5,2734.75,9313,4441,4359,4954
2/16/18, 08:54:00.0,2734.75,2735.75,2732.75,2733.5,9380,4850,4450,4930
2/16/18, 08:57:00.0,2733.5,2733.75,2728.75,2728.75,6841,3056,4185,2656
2/16/18, 09:00:00.0,2728.75,2730.5,2727.75,2729.25,14976,7601,6893,8083
2/16/18, 09:03:00.0,2729.5,2730,2726,2727.75,9531,5049,5155,4376
2/16/18, 09:06:00.0,2727.75,2728.5,2725.75,2728.5,7472,4223,3454,4018
2/16/18, 09:09:00.0,2728.5,2731.5,2726.5,2727.25,11336,5784,5718,5618
2/16/18, 09:12:00.0,2727.25,2729,2726,2728.5,9540,4576,4684,4856
2/16/18, 09:15:00.0,2728.75,2733.5,2728.5,2732.75,12780,6270,5525,7255
2/16/18, 09:18:00.0,2733,2734.25,2731.75,2733.25,9858,4630,4359,5499
2/16/18, 09:21:00.0,2733.5,2735.75,2732.75,2733.25,8892,4557,3981,4911
2/16/18, 09:24:00.0,2733.5,2736.75,2733,2734.25,12462,6112,6101,6361
2/16/18, 09:27:00.0,2734.5,2737.25,2734.25,2737.25,9437,4365,3677,5760
2/16/18, 09:30:00.0,2737.5,2739.75,2736.25,2739.25,11759,5969,5387,6372
2/16/18, 09:33:00.0,2739,2741,2738,2740.5,10927,4934,4605,6322
2/16/18, 09:36:00.0,2740.5,2741.75,2739.5,2739.75,9022,3974,4447,4575
2/16/18, 09:39:00.0,2740,2740,2738.25,2739.25,8155,3373,4338,3817
2/16/18, 09:42:00.0,2739.5,2740,2736.25,2737,11342,4974,6949,4393
2/16/18, 09:45:00.0,2737,2740,2736.25,2739.75,10695,4093,4449,6246
2/16/18, 09:48:00.0,2739.75,2740.75,2738.25,2739.75,6467,2938,3146,3321
2/16/18, 09:51:00.0,2740,2740.25,2738.25,2739.25,7734,2977,4004,3730
2/16/18, 09:54:00.0,2739,2740.25,2738.5,2739.25,7337,2642,3649,3688
2/16/18, 09:57:00.0,2739.5,2740.25,2735.75,2736.25,13051,5543,6722,6329
2/16/18, 10:00:00.0,2736.5,2740.25,2736.25,2738.75,8782,4128,3970,4812
2/16/18, 10:03:00.0,2739,2741.25,2736.75,2739.5,16267,6381,7934,8333
2/16/18, 10:06:00.0,2739.75,2741.75,2739.75,2741.5,8019,3365,3447,4572
2/16/18, 10:09:00.0,2741.5,2744.5,2741.25,2744.5,13577,5542,5799,7778
2/16/18, 10:12:00.0,2744.5,2746.25,2744,2745.75,10178,3826,3580,6598
2/16/18, 10:15:00.0,2746,2746,2743.75,2744.25,6131,2874,3844,2287
2/16/18, 10:18:00.0,2744.25,2745,2743,2744.5,5106,2296,2929,2177
2/16/18, 10:21:00.0,2744.5,2745.75,2744.25,2744.5,4712,1965,2211,2501
2/16/18, 10:24:00.0,2744.5,2744.75,2743.25,2744,5087,2488,2888,2199
2/16/18, 10:27:00.0,2744,2744.25,2741.25,2741.5,8184,3497,4675,3509
2/16/18, 10:30:00.0,2741.5,2743.5,2741.25,2743,9008,3757,4281,4727
2/16/18, 10:33:00.0,2743,2743.5,2741.5,2742,6749,2848,3408,3341
2/16/18, 10:36:00.0,2742.25,2743.5,2741.5,2743.5,3853,1697,1920,1933
2/16/18, 10:39:00.0,2743.5,2745.25,2743.25,2745,5596,2068,2305,3291
2/16/18, 10:42:00.0,2744.75,2745.25,2743.25,2744,4956,1917,2498,2458
2/16/18, 10:45:00.0,2744,2745.25,2743.5,2744.5,4181,1931,1854,2327
2/16/18, 10:48:00.0,2744.25,2747,2744.25,2747,6056,2327,1627,4429
2/16/18, 10:51:00.0,2746.75,2748.5,2746.25,2747.25,12375,3919,4421,7954
2/16/18, 10:54:00.0,2747,2748.25,2746.25,2747.5,4009,1855,2084,1925
2/16/18, 10:57:00.0,2747.5,2748.25,2747,2747,5771,2131,3641,2130
2/16/18, 11:00:00.0,2747.25,2748.25,2746.25,2746.75,4016,1826,2165,1851
2/16/18, 11:03:00.0,2747,2747.75,2746.25,2747.75,5560,2004,2504,3056
2/16/18, 11:06:00.0,2747.75,2748,2745.5,2746.25,6461,2569,3497,2964
2/16/18, 11:09:00.0,2746.5,2748,2745.75,2748,3816,1607,1836,1980
2/16/18, 11:12:00.0,2748,2748.75,2747.5,2747.75,5041,1644,1955,3086
2/16/18, 11:15:00.0,2747.75,2749,2746.25,2749,5339,1964,2310,3029
2/16/18, 11:18:00.0,2749,2749.25,2748,2748,5913,1953,2204,3709
2/16/18, 11:21:00.0,2748.25,2748.5,2746.5,2746.5,3868,1453,2503,1365
2/16/18, 11:24:00.0,2746.75,2748.25,2746.75,2747.25,3674,1402,1545,2129
2/16/18, 11:27:00.0,2747.25,2748.5,2747,2748.5,5172,2002,2203,2969
2/16/18, 11:30:00.0,2748.25,2751.75,2748.25,2751,15770,5399,4675,11095
2/16/18, 11:33:00.0,2751,2754,2750.75,2753,10788,4659,4174,6614
2/16/18, 11:36:00.0,2753,2754.75,2753,2753.5,7516,3230,3325,4191
2/16/18, 11:39:00.0,2753.5,2754,2752.75,2753.5,6863,2669,3769,3094
2/16/18, 11:42:00.0,2753.5,2754,2751,2751.25,10050,3394,5766,4284
2/16/18, 11:45:00.0,2751,2752.25,2750.25,2751.25,7338,2533,3971,3367
2/16/18, 11:48:00.0,2751.25,2751.5,2748.5,2748.75,8901,3359,5273,3628
2/16/18, 11:51:00.0,2748.75,2748.75,2741.25,2744.5,24791,11064,13710,11081
2/16/18, 11:54:00.0,2744.25,2745.75,2742.5,2745.5,12912,6301,6127,6785
2/16/18, 11:57:00.0,2745.25,2747,2744.25,2746.5,7445,3691,3619,3826
2/16/18, 12:00:00.0,2746.5,2749.25,2746.5,2747,13389,5844,6215,7174
2/16/18, 12:03:00.0,2747.25,2747.25,2743.5,2743.5,10286,4940,5919,4367
2/16/18, 12:06:00.0,2743.75,2746.5,2743,2745.5,6796,3363,3026,3770
2/16/18, 12:09:00.0,2745.25,2746,2741.25,2743.5,10708,5111,5370,5338
2/16/18, 12:12:00.0,2743.5,2744.75,2741.5,2742.25,6475,3703,3371,3104
2/16/18, 12:15:00.0,2742.5,2744,2738.25,2739,13337,6290,8027,5310
2/16/18, 12:18:00.0,2739,2740,2736.25,2738.25,15562,6722,8317,7245
2/16/18, 12:21:00.0,2738.25,2741.25,2737.75,2741.25,7746,3793,3076,4670
2/16/18, 12:24:00.0,2741.25,2741.75,2737,2738.25,9008,4410,4911,4097
2/16/18, 12:27:00.0,2738.25,2740.25,2735,2736.25,13081,5729,7832,5249
2/16/18, 12:30:00.0,2736.25,2737,2730.25,2734,20143,9506,10529,9614
2/16/18, 12:33:00.0,2734.25,2740.75,2732.75,2740.75,14469,7002,5873,8596
2/16/18, 12:36:00.0,2740.75,2742,2738.25,2739.75,13496,6329,6832,6664
2/16/18, 12:39:00.0,2739.75,2743.75,2738.25,2743.5,9777,4766,4566,5211
2/16/18, 12:42:00.0,2743.5,2744.25,2742,2743.25,8441,3921,4685,3756
2/16/18, 12:45:00.0,2743.5,2743.75,2742,2742.5,5753,2772,3055,2698
2/16/18, 12:48:00.0,2742.75,2742.75,2739.75,2741.5,9177,4355,5100,4077
2/16/18, 12:51:00.0,2741.5,2741.5,2738.5,2739.5,6886,3325,3555,3331
2/16/18, 12:54:00.0,2739.5,2740,2735.5,2737.25,8778,4395,4699,4079
2/16/18, 12:57:00.0,2737,2740.5,2736.75,2737.75,6278,3250,2654,3624
2/16/18, 13:00:00.0,2737.75,2742.25,2737.75,2741,5794,3164,2433,3361
2/16/18, 13:03:00.0,2741,2741.25,2736.5,2737,5570,3048,3474,2096
2/16/18, 13:06:00.0,2737,2740,2736.5,2738.75,6340,3525,3110,3230
2/16/18, 13:09:00.0,2738.75,2738.75,2734.5,2735,7872,4105,4347,3525
2/16/18, 13:12:00.0,2735.25,2736.75,2732.25,2732.5,8018,3816,4745,3273
2/16/18, 13:15:00.0,2732.5,2734,2728,2729.75,18783,8472,11160,7623
2/16/18, 13:18:00.0,2729.75,2733,2728.5,2730,9132,4689,4482,4650
2/16/18, 13:21:00.0,2730,2732.25,2726.5,2727,13153,6451,7582,5571
2/16/18, 13:24:00.0,2727,2731.5,2726,2731.5,9409,4576,4677,4732
2/16/18, 13:27:00.0,2731.25,2733,2729,2733,10047,4875,4575,5472
2/16/18, 13:30:00.0,2732.75,2735.5,2729.75,2735.5,10343,5114,4728,5615
2/16/18, 13:33:00.0,2735.25,2736.75,2734.5,2735.25,7763,3873,3642,4121
2/16/18, 13:36:00.0,2735.25,2737.75,2735.25,2737.5,8998,4014,4048,4950
2/16/18, 13:39:00.0,2737.5,2738.25,2734.75,2736.75,5796,3031,3127,2669
2/16/18, 13:42:00.0,2736.75,2737.25,2732.5,2734,7034,3499,3832,3202
2/16/18, 13:45:00.0,2734,2735.5,2731.25,2733.25,7624,4026,3996,3628
2/16/18, 13:48:00.0,2733,2736.75,2732.75,2734.25,10399,4427,4851,5548
2/16/18, 13:51:00.0,2734,2734.25,2731.75,2734,5482,2948,2542,2940
2/16/18, 13:54:00.0,2733.75,2737.75,2733.75,2737.75,7504,3933,3196,4308
2/16/18, 13:57:00.0,2737.75,2740,2736.5,2740,7909,4001,3119,4790
2/16/18, 14:00:00.0,2740,2741,2738.5,2739.75,8497,3982,4346,4151
2/16/18, 14:03:00.0,2739.75,2740,2737,2740,8573,3865,4572,4001
2/16/18, 14:06:00.0,2739.75,2741.75,2739.5,2740.75,20732,5968,9720,11012
2/16/18, 14:09:00.0,2740.75,2743.75,2740.75,2742.25,7096,3467,3081,4015
2/16/18, 14:12:00.0,2742.5,2743,2739.5,2740.25,6910,3051,3467,3443
2/16/18, 14:15:00.0,2740.25,2741,2737.5,2738,7415,3458,3904,3511
2/16/18, 14:18:00.0,2738.25,2741.25,2738.25,2740.75,8235,3444,3789,4446
2/16/18, 14:21:00.0,2740.5,2740.75,2737.75,2740,6678,2949,3439,3239
2/16/18, 14:24:00.0,2739.75,2742.25,2738,2741.75,7655,3369,2944,4711
2/16/18, 14:27:00.0,2741.75,2742.5,2739.25,2740,5453,2184,2947,2506
2/16/18, 14:30:00.0,2739.75,2741,2737.5,2737.75,6317,3086,3559,2758
2/16/18, 14:33:00.0,2738,2738,2734.5,2736,8872,3835,4930,3942
2/16/18, 14:36:00.0,2736.25,2738.75,2736,2737.5,7035,3064,3152,3883
2/16/18, 14:39:00.0,2737.5,2738.5,2735.25,2736,6245,2970,3609,2636
2/16/18, 14:42:00.0,2736,2736.75,2734.75,2735.25,5526,2633,3204,2322
2/16/18, 14:45:00.0,2735.25,2741.5,2735,2741.25,15102,5318,6249,8853
2/16/18, 14:48:00.0,2741.25,2742.25,2739.25,2740.25,13049,4583,7257,5792
2/16/18, 14:51:00.0,2740.25,2740.75,2737.75,2738,9694,3592,5827,3867
2/16/18, 14:54:00.0,2738,2740,2738,2738.25,12354,3947,5483,6871
2/16/18, 14:57:00.0,2738.25,2738.5,2731.25,2732.5,61171,16499,37050,24121
2/16/18, 15:00:00.0,2732.5,2735.5,2732,2732.75,32511,9626,16812,15699
2/16/18, 15:03:00.0,2732.75,2733,2731.25,2732.25,9147,2714,4848,4299
2/16/18, 15:06:00.0,2732,2736,2731.5,2735.25,9398,3020,3621,5777
2/16/18, 15:09:00.0,2735.5,2736.25,2734.75,2735.5,7335,1956,3256,4079
2/16/18, 15:12:00.0,2735.25,2736,2734.25,2734.5,9489,2734,4782,4707
2/16/18, 15:30:00.0,2734.5,2735.5,2734,2734.75,2047,531,1153,894
2/16/18, 15:33:00.0,2735,2735.5,2734.75,2735.25,490,168,124,366
2/16/18, 15:36:00.0,2735.25,2735.5,2735,2735,593,129,392,201
2/16/18, 15:39:00.0,2735.25,2735.5,2735,2735.25,372,130,134,238
2/16/18, 15:42:00.0,2735,2735.5,2734.5,2735.5,942,228,389,553
2/16/18, 15:45:00.0,2735.25,2736,2735.25,2735.75,393,166,119,274
2/16/18, 15:48:00.0,2735.75,2736.5,2735.75,2736.5,865,240,403,462
2/16/18, 15:51:00.0,2736.5,2736.75,2736,2736.25,842,243,445,397
2/16/18, 15:54:00.0,2736,2736.25,2735.75,2736,560,167,319,241
2/16/18, 15:57:00.0,2736,2736.75,2735.75,2736.25,1011,283,470,541
2/18/18, 17:00:00.0,2734.5,2737.75,2734,2737.75,1578,803,703,875
2/18/18, 17:03:00.0,2737.75,2738.5,2736.75,2738,697,415,331,366
2/18/18, 17:06:00.0,2738,2739,2737.25,2737.75,865,403,443,422
2/18/18, 17:09:00.0,2738,2738.75,2737.5,2738.25,494,245,155,339
2/18/18, 17:12:00.0,2738.25,2739.25,2738,2738.75,246,138,84,162
2/18/18, 17:15:00.0,2738.75,2739,2738,2738.5,147,89,75,72
2/18/18, 17:18:00.0,2738.75,2739.5,2738.5,2739.5,155,117,25,130
2/18/18, 17:21:00.0,2739.75,2741,2739.25,2740.5,643,306,222,421
2/18/18, 17:24:00.0,2740.5,2740.5,2740,2740.5,248,124,132,116
2/18/18, 17:27:00.0,2740.75,2740.75,2739.75,2739.75,231,147,129,102
2/18/18, 17:30:00.0,2739.75,2739.75,2739.25,2739.25,110,76,76,34
2/18/18, 17:33:00.0,2739.5,2740.5,2739.5,2740,223,152,93,130
2/18/18, 17:36:00.0,2740,2740.25,2739.75,2740,105,64,50,55
2/18/18, 17:39:00.0,2740,2740.5,2740,2740,69,45,31,38
2/18/18, 17:42:00.0,2740,2741,2740,2740.5,167,79,42,125
2/18/18, 17:45:00.0,2740.25,2740.5,2739.5,2739.5,138,88,110,28
2/18/18, 17:48:00.0,2739.75,2740,2739.25,2739.5,137,79,55,82
2/18/18, 17:51:00.0,2739.5,2740.25,2739.5,2740,155,93,36,119
2/18/18, 17:54:00.0,2740.25,2740.25,2739.75,2740.25,200,79,106,94
2/18/18, 17:57:00.0,2740,2740.5,2739.75,2740.25,98,60,49,49
2/18/18, 18:00:00.0,2740.25,2740.25,2739.25,2740,431,227,254,177
2/18/18, 18:03:00.0,2740,2740.75,2739.5,2740.5,250,149,70,180
2/18/18, 18:06:00.0,2740.75,2741.5,2740.75,2741.5,371,213,194,177
2/18/18, 18:09:00.0,2741.5,2742,2741.25,2741.25,481,246,200,281
2/18/18, 18:12:00.0,2741.5,2742.75,2741.25,2742.5,567,305,148,419
2/18/18, 18:15:00.0,2742.5,2743.25,2742.25,2743,722,386,314,408
2/18/18, 18:18:00.0,2743,2743.5,2742.5,2742.5,505,276,241,264
